Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HPTS_avg_5,APTS_avg_5,H_gd_5,A_gd_5,H_eff_5,A_eff_5,HST_avg_5,AST_avg_5,target,H_status,A_status,H_H2H,A_H2H
I1,22/11/15,Fiorentina,Empoli,2,2,D,0,2,A,18,15,5,4,20,12,6,3,5,3,0,0,2.4,1.4,8.0,-2.0,0.38,0.19,5.8,5.4,1,1.75,1.05,2.0,0.5
I1,22/11/15,Genoa,Sassuolo,2,1,H,0,0,D,14,9,3,4,21,18,6,6,3,0,1,1,2.0,1.0,2.0,-1.0,0.4,0.31,3.0,2.6,0,1.24,1.05,1.0,1.75
I1,22/11/15,Inter,Frosinone,4,0,H,1,0,H,22,11,10,4,15,18,6,7,1,3,0,0,2.0,0.2,0.0,-7.0,0.27,0.12,3.0,3.2,0,1.48,1.05,1.48,1.05
I1,22/11/15,Lazio,Palermo,1,1,D,0,1,A,18,13,3,8,18,18,10,2,3,3,0,0,2.4,1.2,7.0,-2.0,0.36,0.45,5.6,2.2,1,1.63,1.07,2.5,0.25
I1,22/11/15,Udinese,Sampdoria,1,0,H,1,0,H,9,10,4,0,18,14,6,1,3,1,0,1,1.0,0.4,-1.0,-5.0,0.29,0.22,3.4,3.6,0,1.32,1.26,1.33,1.33
I1,22/11/15,Verona,Napoli,0,2,A,0,0,D,3,22,3,10,8,9,3,6,3,2,0,0,0.4,1.8,-5.0,5.0,0.5,0.29,1.6,4.8,2,1.05,1.92,0.75,2.25
I1,28/11/15,Milan,Sampdoria,4,1,H,2,0,H,23,10,10,2,18,14,4,2,1,2,0,0,2.0,0.2,-1.0,-6.0,0.3,0.14,4.0,2.8,0,1.59,1.26,1.5,1.0
I1,28/11/15,Torino,Bologna,2,0,H,0,0,D,14,3,6,0,8,10,7,2,0,1,0,0,1.6,1.2,2.0,-3.0,0.3,0.42,5.4,2.4,0,1.32,0.96,1.75,1.0
I1,29/11/15,Chievo,Udinese,2,3,A,1,1,D,12,14,6,5,21,17,3,6,5,2,0,0,1.0,0.8,-1.0,-4.0,0.18,0.25,3.4,3.2,2,1.09,1.32,1.0,1.5
I1,29/11/15,Empoli,Lazio,1,0,H,1,0,H,5,16,1,5,15,18,3,8,4,0,0,0,1.4,0.6,0.0,-8.0,0.35,0.33,3.4,2.4,0,1.05,1.63,1.5,1.5
I1,29/11/15,Frosinone,Verona,3,2,H,2,0,H,16,16,6,8,24,27,6,4,2,4,0,1,2.0,0.6,3.0,-4.0,0.38,0.27,4.2,2.2,0,1.05,1.05,1.05,1.05
I1,29/11/15,Genoa,Carpi,1,2,A,1,0,H,9,15,3,5,9,19,9,7,0,3,1,0,2.0,0.2,1.0,-9.0,0.5,0.22,2.4,3.6,2,1.24,1.05,1.24,1.05
I1,29/11/15,Palermo,Juventus,0,3,A,0,0,D,11,16,0,4,13,15,1,7,2,3,0,0,0.8,1.4,-3.0,2.0,0.25,0.33,3.2,3.6,2,1.07,2.42,0.0,3.0
I1,29/11/15,Roma,Atalanta,0,2,A,0,1,A,17,4,3,3,23,22,9,3,1,2,1,2,2.6,0.8,10.0,-7.0,0.45,0.1,6.6,2.0,2,1.9,1.13,2.33,0.33
I1,30/11/15,Napoli,Inter,2,1,H,1,0,H,12,11,4,2,8,7,4,5,4,1,0,1,3.0,2.2,10.0,3.0,0.35,0.2,6.8,5.0,0,1.92,1.48,1.5,1.0
I1,30/11/15,Sassuolo,Fiorentina,1,1,D,1,1,D,16,17,2,4,16,16,7,4,2,1,0,0,2.2,2.4,3.0,7.0,0.28,0.45,5.0,4.4,1,1.05,1.75,1.0,1.75
I1,04/12/15,Lazio,Juventus,0,2,A,0,2,A,11,7,3,1,18,15,6,1,5,3,0,0,2.0,1.4,5.0,3.0,0.39,0.39,4.6,3.6,2,1.63,2.42,0.33,2.33
I1,05/12/15,Inter,Genoa,1,0,H,0,0,D,15,4,5,2,13,16,5,3,1,3,1,0,2.0,0.6,3.0,-4.0,0.33,0.3,4.2,4.0,0,1.48,1.24,1.33,1.33
I1,05/12/15,Torino,Roma,1,1,D,0,0,D,11,5,5,3,18,13,2,5,3,4,0,0,1.6,1.4,2.0,1.0,0.32,0.26,5.0,6.8,1,1.32,1.9,0.33,2.33
I1,06/12/15,Atalanta,Palermo,3,0,H,2,0,H,12,17,4,4,15,20,3,8,1,3,1,0,2.0,0.8,4.0,-3.0,0.44,0.28,3.6,3.6,0,1.13,1.07,2.5,0.25
I1,06/12/15,Bologna,Napoli,3,2,H,2,0,H,11,16,4,7,19,11,4,7,2,0,0,0,0.8,2.2,0.0,7.0,0.3,0.23,4.0,6.0,0,0.96,1.92,1.0,1.75
I1,06/12/15,Carpi,Milan,0,0,D,0,0,D,11,20,3,7,15,22,2,12,0,2,0,0,1.0,1.4,-1.0,1.0,0.29,0.5,2.8,2.8,1,1.05,1.59,1.05,1.59
I1,06/12/15,Fiorentina,Udinese,3,0,H,1,0,H,14,8,5,0,16,14,7,1,2,5,0,0,2.0,1.4,7.0,-1.0,0.39,0.41,6.2,3.4,0,1.75,1.32,1.67,1.17
I1,06/12/15,Frosinone,Chievo,0,2,A,0,0,D,14,10,3,3,18,21,9,6,3,5,0,1,2.6,0.8,6.0,-2.0,0.5,0.36,4.4,2.8,2,1.05,1.09,1.05,1.09
I1,06/12/15,Sampdoria,Sassuolo,1,3,A,0,3,A,8,16,2,10,19,18,11,6,2,3,0,0,1.6,0.8,2.0,-2.0,0.4,0.23,4.0,2.6,2,1.26,1.05,1.25,1.25
I1,06/12/15,Verona,Empoli,0,1,A,0,0,D,18,11,4,5,18,7,12,0,1,4,0,0,0.2,1.0,-7.0,-3.0,0.25,0.2,1.6,5.0,2,1.05,1.05,2.0,0.5
I1,12/12/15,Genoa,Bologna,0,1,A,0,0,D,19,10,4,2,13,19,10,7,0,2,1,1,2.0,1.2,2.0,-3.0,0.47,0.5,3.0,2.0,2,1.24,0.96,1.25,1.25
I1,12/12/15,Palermo,Frosinone,4,1,H,2,1,H,20,15,6,3,18,16,6,4,2,3,0,0,0.8,0.2,-5.0,-10.0,0.29,0.14,2.8,2.8,0,1.07,1.05,1.07,1.05
I1,12/12/15,Udinese,Inter,0,4,A,0,2,A,22,13,7,7,12,15,9,2,3,3,0,0,1.6,1.6,1.0,1.0,0.26,0.21,3.8,4.8,2,1.32,1.48,1.67,1.17
I1,13/12/15,Chievo,Atalanta,1,0,H,0,0,D,15,6,3,2,14,17,5,1,3,2,0,2,1.0,0.8,-1.0,-6.0,0.24,0.2,4.2,2.0,0,1.09,1.13,1.0,1.5
I1,13/12/15,Empoli,Carpi,3,0,H,0,0,D,13,14,4,4,7,13,2,4,0,2,0,0,1.8,0.6,1.0,-8.0,0.33,0.19,3.0,4.2,0,1.05,1.05,1.05,1.05
I1,13/12/15,Juventus,Fiorentina,3,1,H,1,1,D,16,6,6,1,17,20,3,1,3,5,0,0,2.6,2.0,6.0,6.0,0.25,0.42,7.2,4.8,0,2.42,1.75,1.83,0.83
I1,13/12/15,Milan,Verona,1,1,D,0,0,D,17,11,6,2,11,16,9,7,3,6,1,0,2.0,0.4,1.0,-5.0,0.32,0.25,4.4,3.2,1,1.59,1.05,1.75,1.0
I1,13/12/15,Napoli,Roma,0,0,D,0,0,D,12,5,4,0,13,17,7,1,2,3,0,0,3.0,1.6,6.0,2.0,0.32,0.31,5.6,5.8,1,1.92,1.9,1.5,1.5
I1,14/12/15,Lazio,Sampdoria,1,1,D,0,0,D,14,10,2,4,16,15,7,0,2,4,0,0,1.4,0.2,1.0,-7.0,0.3,0.27,4.6,2.2,1,1.63,1.26,2.67,0.17
I1,19/12/15,Bologna,Empoli,2,3,A,2,2,D,13,18,4,7,17,15,9,6,2,4,0,0,1.4,1.6,2.0,0.0,0.38,0.24,4.2,5.0,2,0.96,1.05,0.96,1.05
I1,20/12/15,Atalanta,Napoli,1,3,A,0,0,D,16,16,5,5,13,15,7,4,1,1,1,1,2.4,2.0,7.0,6.0,0.5,0.27,4.0,6.6,2,1.13,1.92,1.33,1.33
I1,20/12/15,Carpi,Juventus,2,3,A,1,2,A,11,10,3,6,16,15,3,3,1,0,0,0,1.0,2.0,-1.0,6.0,0.25,0.5,3.2,3.2,2,1.05,2.42,1.05,2.42
I1,20/12/15,Fiorentina,Chievo,2,0,H,2,0,H,13,6,8,0,19,14,7,2,1,2,0,0,2.0,1.2,8.0,0.0,0.41,0.4,6.4,3.0,0,1.75,1.09,2.67,0.17
I1,20/12/15,Frosinone,Milan,2,4,A,1,0,H,15,23,5,10,14,11,2,11,5,3,0,0,2.0,1.0,2.0,0.0,0.43,0.22,4.2,3.6,2,1.05,1.59,1.05,1.59
I1,20/12/15,Inter,Lazio,1,2,A,0,1,A,7,7,1,3,16,25,5,4,1,2,1,1,2.0,0.6,3.0,-4.0,0.32,0.25,4.4,3.2,2,1.48,1.63,1.17,1.67
I1,20/12/15,Roma,Genoa,2,0,H,1,0,H,7,12,3,4,13,5,5,8,3,1,1,0,2.4,0.6,8.0,-3.0,0.45,0.32,5.8,3.8,0,1.9,1.24,2.5,0.5
I1,20/12/15,Sampdoria,Palermo,2,0,H,0,0,D,16,11,6,5,12,25,6,3,2,4,0,0,1.0,0.8,-1.0,-5.0,0.37,0.16,3.8,3.8,0,1.26,1.07,0.5,2.0
I1,20/12/15,Torino,Udinese,0,1,A,0,1,A,10,12,1,6,22,16,7,7,2,1,0,1,1.2,0.8,1.0,-5.0,0.26,0.36,5.4,2.8,2,1.32,1.32,1.67,1.17
I1,20/12/15,Verona,Sassuolo,1,1,D,1,1,D,10,16,6,5,15,14,6,8,2,1,0,0,0.2,0.8,-7.0,-1.0,0.09,0.26,2.2,3.8,1,1.05,1.05,2.25,0.75
I1,05/01/16,Genoa,Sampdoria,2,3,A,0,2,A,18,11,10,5,18,16,12,5,6,1,0,0,1.4,0.4,0.0,-6.0,0.35,0.27,3.4,2.2,2,1.24,1.26,0.83,1.83
I1,06/01/16,Chievo,Roma,3,3,D,1,2,A,12,14,6,5,12,13,8,2,3,2,0,0,1.0,1.2,-1.0,0.0,0.26,0.24,3.8,4.2,1,1.09,1.9,1.17,1.67
I1,06/01/16,Empoli,Inter,0,1,A,0,1,A,16,14,4,3,9,10,8,5,2,2,0,0,2.4,2.0,5.0,5.0,0.44,0.33,3.6,4.8,2,1.05,1.48,0.5,2.0
I1,06/01/16,Juventus,Verona,3,0,H,2,0,H,15,7,6,1,17,11,9,3,3,2,0,0,3.0,0.6,8.0,-4.0,0.31,0.29,7.0,3.4,0,2.42,1.05,2.0,0.5
I1,06/01/16,Lazio,Carpi,0,0,D,0,0,D,15,5,0,2,12,9,9,7,2,1,0,0,1.0,0.6,-1.0,-7.0,0.4,0.16,3.0,3.8,1,1.63,1.05,1.63,1.05
I1,06/01/16,Milan,Bologna,0,1,A,0,0,D,17,7,4,3,16,12,10,0,6,5,0,0,2.2,1.8,5.0,0.0,0.31,0.55,5.2,2.2,2,1.59,0.96,2.5,0.25
I1,06/01/16,Napoli,Torino,2,1,H,2,1,H,17,9,8,4,12,21,7,5,2,4,0,0,2.6,0.6,5.0,-5.0,0.26,0.19,5.4,3.2,0,1.92,1.32,2.17,0.67
I1,06/01/16,Palermo,Fiorentina,1,3,A,0,2,A,11,11,3,5,23,16,4,3,3,3,0,0,1.4,1.4,0.0,1.0,0.4,0.41,3.0,3.4,2,1.07,1.75,0.0,3.0
I1,06/01/16,Sassuolo,Frosinone,2,2,D,1,2,A,30,5,3,2,14,21,8,1,1,2,1,0,2.2,0.0,3.0,-13.0,0.33,0.12,3.6,3.2,1,1.05,1.05,1.05,1.05
I1,06/01/16,Udinese,Atalanta,2,1,H,2,0,H,18,22,6,7,18,18,4,5,3,3,0,0,1.6,0.8,-2.0,-4.0,0.13,0.18,4.6,2.2,0,1.32,1.13,1.5,1.0
I1,09/01/16,Carpi,Udinese,2,1,H,1,0,H,13,10,6,5,17,10,6,5,1,1,0,0,0.4,1.2,-3.0,-4.0,0.25,0.33,3.2,3.0,0,1.05,1.32,1.05,1.32
I1,09/01/16,Fiorentina,Lazio,1,3,A,0,1,A,17,10,7,6,15,23,6,2,3,4,0,0,2.0,0.6,7.0,-4.0,0.39,0.25,6.2,3.2,2,1.75,1.63,1.17,1.67
I1,09/01/16,Roma,Milan,1,1,D,1,0,H,12,17,5,6,9,15,4,8,3,3,0,0,2.4,1.6,6.0,3.0,0.45,0.32,4.4,5.0,1,1.9,1.59,1.5,1.0
I1,10/01/16,Atalanta,Genoa,0,2,A,0,0,D,14,12,0,2,14,18,4,5,2,2,0,0,1.8,0.4,4.0,-5.0,0.45,0.31,4.0,3.2,2,1.13,1.24,0.67,1.67
I1,10/01/16,Bologna,Chievo,0,1,A,0,0,D,16,8,2,2,20,16,5,4,2,2,0,0,1.4,1.2,2.0,-1.0,0.53,0.33,3.8,2.4,2,0.96,1.09,1.0,1.75
I1,10/01/16,Frosinone,Napoli,1,5,A,0,2,A,9,24,3,10,12,10,3,9,2,1,0,0,1.4,2.0,-2.0,4.0,0.41,0.24,4.4,6.8,2,1.05,1.92,1.05,1.92
I1,10/01/16,Inter,Sassuolo,0,1,A,0,0,D,21,15,6,6,16,19,9,7,3,3,0,0,2.0,1.0,5.0,0.0,0.33,0.26,4.2,4.6,2,1.48,1.05,2.25,0.75
I1,10/01/16,Sampdoria,Juventus,1,2,A,0,1,A,9,13,2,5,18,16,5,8,2,4,1,0,1.4,2.4,1.0,7.0,0.42,0.61,3.8,3.6,2,1.26,2.42,1.17,1.67
I1,10/01/16,Torino,Empoli,0,1,A,0,0,D,19,11,6,4,21,22,7,1,3,6,0,0,1.0,2.2,0.0,3.0,0.23,0.31,5.2,5.2,2,1.32,1.05,0.5,2.0
I1,10/01/16,Verona,Palermo,0,1,A,0,1,A,30,9,7,2,16,25,10,3,2,4,0,0,0.2,0.8,-7.0,-6.0,0.07,0.1,3.0,4.2,2,1.05,1.07,1.5,1.5
I1,16/01/16,Atalanta,Inter,1,1,D,1,1,D,19,13,5,2,14,19,8,8,4,5,0,0,1.2,2.4,-1.0,6.0,0.46,0.4,2.6,4.0,1,1.13,1.48,1.67,1.17
I1,16/01/16,Napoli,Sassuolo,3,1,H,2,1,H,20,9,6,3,10,18,3,5,0,1,0,0,2.6,1.6,5.0,2.0,0.24,0.22,5.8,5.4,0,1.92,1.05,2.5,0.25
I1,16/01/16,Torino,Frosinone,4,2,H,3,1,H,21,18,9,5,14,14,6,7,1,1,0,0,0.8,0.2,-1.0,-11.0,0.12,0.33,5.2,2.4,0,1.32,1.05,1.32,1.05
I1,17/01/16,Bologna,Lazio,2,2,D,2,0,H,8,9,3,3,16,17,2,7,1,2,1,0,1.4,1.2,2.0,-1.0,0.56,0.32,3.6,3.8,1,0.96,1.63,0.5,2.0
I1,17/01/16,Carpi,Sampdoria,2,1,H,1,1,D,9,12,5,4,23,15,2,4,1,1,1,0,1.0,1.0,-1.0,-3.0,0.24,0.43,4.2,2.8,0,1.05,1.26,1.05,1.26
I1,17/01/16,Chievo,Empoli,1,1,D,1,0,H,15,14,5,5,18,13,3,6,3,3,0,0,1.0,2.6,-1.0,4.0,0.39,0.32,3.6,5.0,1,1.09,1.05,0.5,2.0
I1,17/01/16,Genoa,Palermo,4,0,H,1,0,H,18,11,10,3,14,20,1,2,2,2,0,1,0.8,0.8,-2.0,-6.0,0.24,0.11,4.2,3.8,0,1.24,1.07,0.75,1.5
I1,17/01/16,Milan,Fiorentina,2,0,H,1,0,H,4,14,3,1,20,19,4,10,2,4,0,0,1.6,2.0,3.0,4.0,0.22,0.47,5.4,3.8,0,1.59,1.75,0.83,1.83
I1,17/01/16,Roma,Verona,1,1,D,1,0,H,16,10,4,3,14,16,8,2,0,2,0,0,2.0,0.4,4.0,-7.0,0.36,0.27,4.4,3.0,1,1.9,1.05,2.5,0.25
I1,17/01/16,Udinese,Juventus,0,4,A,0,4,A,8,13,3,8,10,16,3,4,1,1,1,0,2.0,3.0,-1.0,9.0,0.15,0.65,5.2,4.0,2,1.32,2.42,0.17,2.67
I1,20/01/16,Sassuolo,Torino,1,1,D,1,1,D,13,8,3,5,12,11,8,5,2,4,0,0,2.2,0.6,3.0,-5.0,0.44,0.21,3.2,3.8,1,1.05,1.32,1.0,1.75
I1,23/01/16,Empoli,Milan,2,2,D,1,1,D,15,10,6,5,12,22,2,3,2,4,0,0,1.8,1.6,3.0,3.0,0.39,0.29,3.6,5.6,1,1.05,1.59,1.0,1.0
I1,23/01/16,Frosinone,Atalanta,0,0,D,0,0,D,11,16,1,3,15,19,5,1,2,1,0,0,0.8,0.8,-7.0,-3.0,0.36,0.17,4.4,3.6,1,1.05,1.13,1.05,1.13
I1,24/01/16,Fiorentina,Torino,2,0,H,1,0,H,13,10,2,2,13,25,3,8,1,4,0,0,2.0,0.8,6.0,-4.0,0.35,0.19,6.8,4.2,0,1.75,1.32,1.33,0.83
I1,24/01/16,Inter,Carpi,1,1,D,1,0,H,18,12,7,4,8,17,7,6,3,3,0,1,1.8,0.8,4.0,-4.0,0.28,0.19,5.0,3.2,1,1.48,1.05,1.48,1.05
I1,24/01/16,Juventus,Roma,1,0,H,0,0,D,15,6,7,1,9,16,1,2,2,4,0,0,3.0,0.8,9.0,-1.0,0.33,0.27,6.6,4.4,0,2.42,1.9,2.17,0.67
I1,24/01/16,Lazio,Chievo,4,1,H,0,1,A,24,7,7,5,13,8,8,5,2,0,1,1,0.6,1.8,-4.0,1.0,0.25,0.45,2.4,2.2,0,1.63,1.09,1.83,0.83
I1,24/01/16,Palermo,Udinese,4,1,H,1,0,H,16,20,8,9,9,6,7,7,2,3,0,0,1.2,1.2,-2.0,-3.0,0.38,0.28,3.2,3.6,0,1.07,1.32,1.25,1.25
I1,24/01/16,Sampdoria,Napoli,2,4,A,1,2,A,8,23,4,9,14,12,7,3,1,1,1,0,0.8,2.0,-3.0,7.0,0.33,0.3,3.0,8.0,2,1.26,1.92,0.33,2.33
I1,24/01/16,Sassuolo,Bologna,0,2,A,0,0,D,13,16,2,7,9,15,4,5,0,2,1,0,1.8,2.4,2.0,3.0,0.4,0.46,3.0,2.6,2,1.05,0.96,2.0,0.5
I1,24/01/16,Verona,Genoa,1,1,D,1,1,D,17,10,9,2,19,20,3,3,2,2,0,0,0.2,1.0,-6.0,-1.0,0.05,0.47,4.4,3.0,1,1.05,1.24,1.0,1.75
I1,30/01/16,Atalanta,Sassuolo,1,1,D,1,1,D,6,9,5,1,24,17,3,5,2,4,0,0,0.8,1.4,-2.0,0.0,0.33,0.25,3.0,5.6,1,1.13,1.05,1.0,1.75
I1,30/01/16,Carpi,Palermo,1,1,D,0,1,A,13,5,1,1,22,13,7,4,2,3,0,0,1.4,0.8,0.0,-8.0,0.35,0.09,4.0,4.4,1,1.05,1.07,1.05,1.07
I1,30/01/16,Roma,Frosinone,3,1,H,1,1,D,22,13,6,3,17,13,11,8,1,2,0,0,1.6,0.2,2.0,-12.0,0.35,0.4,3.4,3.0,0,1.9,1.05,1.9,1.05
I1,31/01/16,Bologna,Sampdoria,3,2,H,2,0,H,7,14,5,6,13,14,3,4,3,5,0,0,1.0,0.8,-1.0,-4.0,0.56,0.4,3.2,3.0,0,0.96,1.26,0.75,1.5
I1,31/01/16,Chievo,Juventus,0,4,A,0,2,A,6,30,2,10,12,7,0,4,3,2,0,0,1.2,3.0,0.0,11.0,0.36,0.58,4.4,4.8,2,1.09,2.42,0.0,3.0
I1,31/01/16,Genoa,Fiorentina,0,0,D,0,0,D,11,11,2,3,13,15,7,6,2,3,0,0,1.2,1.4,2.0,0.0,0.3,0.39,6.0,3.6,1,1.24,1.75,0.5,2.0
I1,31/01/16,Milan,Inter,3,0,H,1,0,H,14,12,5,3,18,16,5,6,3,1,0,0,1.6,2.0,4.0,5.0,0.27,0.5,5.2,3.2,0,1.59,1.48,1.0,1.5
I1,31/01/16,Napoli,Empoli,5,1,H,2,1,H,20,7,6,2,11,15,4,3,3,3,0,0,2.6,2.2,5.0,3.0,0.3,0.32,5.4,5.0,0,1.92,1.05,0.5,2.0
I1,31/01/16,Torino,Verona,0,0,D,0,0,D,16,10,6,3,13,18,5,2,0,4,0,0,1.4,0.6,2.0,-4.0,0.26,0.24,5.4,3.4,1,1.32,1.05,1.75,1.0
I1,31/01/16,Udinese,Lazio,0,0,D,0,0,D,11,17,1,1,8,19,5,5,2,4,1,1,1.4,1.4,-6.0,0.0,0.14,0.37,4.4,3.8,1,1.32,1.63,1.0,2.0
I1,02/02/16,Sassuolo,Roma,0,2,A,0,1,A,17,13,6,5,12,15,8,7,1,2,0,1,1.2,0.8,-1.0,-1.0,0.36,0.43,2.8,2.8,2,1.05,1.9,0.5,2.0
I1,03/02/16,Empoli,Udinese,1,1,D,0,1,A,19,5,4,2,11,27,7,3,3,6,0,0,1.4,1.2,1.0,-5.0,0.37,0.24,3.8,5.0,1,1.05,1.32,0.0,3.0
I1,03/02/16,Fiorentina,Carpi,2,1,H,1,0,H,11,7,5,2,11,22,10,3,5,3,0,0,2.0,1.0,5.0,-3.0,0.37,0.18,5.4,3.4,0,1.75,1.05,1.75,1.05
I1,03/02/16,Frosinone,Bologna,1,0,H,0,0,D,20,15,7,3,16,15,7,4,2,4,0,1,0.8,2.4,-7.0,4.0,0.33,0.38,3.6,3.2,0,1.05,0.96,1.05,0.96
I1,03/02/16,Inter,Chievo,1,0,H,0,0,D,24,6,8,0,17,20,11,1,3,5,0,0,1.4,1.8,3.0,-1.0,0.24,0.46,5.8,2.6,0,1.48,1.09,1.83,0.83
I1,03/02/16,Juventus,Genoa,1,0,H,1,0,H,11,7,2,2,14,30,3,0,1,3,1,0,3.0,1.0,8.0,-1.0,0.33,0.38,6.0,2.6,0,2.42,1.24,2.17,0.67
I1,03/02/16,Lazio,Napoli,0,2,A,0,2,A,8,10,0,5,17,13,4,3,4,2,0,0,1.2,2.4,1.0,9.0,0.4,0.39,3.0,8.2,2,1.63,1.92,0.67,2.17
I1,03/02/16,Palermo,Milan,0,2,A,0,2,A,12,16,2,8,16,15,6,6,3,0,0,0,1.8,1.2,2.0,1.0,0.5,0.23,4.0,6.0,2,1.07,1.59,1.0,1.75
I1,03/02/16,Sampdoria,Torino,2,2,D,0,0,D,9,14,4,6,12,21,2,6,3,3,0,0,0.6,0.8,-5.0,-3.0,0.38,0.2,3.2,4.0,1,1.26,1.32,1.5,1.0
I1,03/02/16,Verona,Atalanta,2,1,H,1,1,D,13,18,5,4,21,18,7,5,2,3,0,1,0.4,1.0,-4.0,0.0,0.07,0.16,5.8,3.8,0,1.05,1.13,2.5,0.25
I1,06/02/16,Bologna,Fiorentina,1,1,D,0,0,D,12,12,6,2,13,10,8,4,2,2,0,1,1.4,1.0,0.0,-2.0,0.56,0.36,3.6,2.8,1,0.96,1.75,0.75,2.25
I1,06/02/16,Genoa,Lazio,0,0,D,0,0,D,4,10,1,2,12,18,2,9,3,3,0,0,0.8,1.6,1.0,2.0,0.24,0.39,5.8,3.6,1,1.24,1.63,3.0,0.0
I1,07/02/16,Atalanta,Empoli,0,0,D,0,0,D,11,9,2,3,19,14,5,3,3,4,0,0,1.0,2.0,-1.0,-1.0,0.32,0.3,3.8,4.6,1,1.13,1.05,1.0,1.0
I1,07/02/16,Frosinone,Juventus,0,2,A,0,0,D,5,25,0,9,23,15,2,6,3,1,0,0,0.8,3.0,-7.0,12.0,0.21,0.5,3.8,6.0,2,1.05,2.42,1.05,2.42
I1,07/02/16,Milan,Udinese,1,1,D,0,1,A,22,9,5,5,14,14,9,0,1,3,0,0,2.0,0.8,7.0,-6.0,0.36,0.18,5.6,4.4,1,1.59,1.32,1.5,1.5
I1,07/02/16,Napoli,Carpi,1,0,H,0,0,D,22,2,7,0,9,13,13,1,1,4,0,1,2.6,1.0,8.0,-3.0,0.43,0.24,5.6,3.4,0,1.92,1.05,1.92,1.05
I1,07/02/16,Roma,Sampdoria,2,1,H,1,0,H,13,10,4,4,12,12,4,5,2,3,0,0,1.6,0.8,2.0,-4.0,0.33,0.38,4.2,4.2,0,1.9,1.26,1.33,1.33
I1,07/02/16,Sassuolo,Palermo,2,2,D,1,1,D,23,7,6,2,21,23,7,3,3,0,0,1,0.6,0.8,-4.0,-8.0,0.25,0.13,3.2,3.0,1,1.05,1.07,0.5,2.0
I1,07/02/16,Torino,Chievo,1,2,A,1,1,D,12,8,4,3,25,18,6,2,3,3,0,0,1.0,1.2,0.0,-3.0,0.19,0.4,5.4,2.0,2,1.32,1.09,2.33,0.33
I1,07/02/16,Verona,Inter,3,3,D,2,1,H,10,15,4,7,20,12,7,10,3,2,0,0,1.0,1.4,-1.0,1.0,0.13,0.41,6.2,3.4,1,1.05,1.48,0.25,2.5
I1,11/02/16,Lazio,Verona,5,2,H,1,0,H,18,8,7,4,8,8,9,3,1,0,0,0,1.0,0.6,-1.0,-4.0,0.42,0.24,2.4,3.4,0,1.63,1.05,1.25,1.25
I1,12/02/16,Carpi,Roma,1,3,A,0,0,D,7,19,2,6,14,8,4,6,5,0,0,0,1.6,1.2,1.0,1.0,0.39,0.43,3.6,2.8,2,1.05,1.9,1.05,1.9
I1,13/02/16,Chievo,Sassuolo,1,1,D,1,1,D,11,16,4,2,16,14,5,7,3,2,0,0,1.0,1.6,-4.0,1.0,0.32,0.28,4.4,5.0,1,1.09,1.05,1.0,1.75
I1,13/02/16,Empoli,Frosinone,1,2,A,0,1,A,29,10,6,2,11,25,16,1,2,6,0,0,1.6,0.2,3.0,-11.0,0.37,0.35,3.8,3.4,2,1.05,1.05,1.05,1.05
I1,13/02/16,Juventus,Napoli,1,0,H,0,0,D,13,7,4,1,10,13,4,3,2,2,0,0,3.0,2.4,8.0,9.0,0.35,0.44,5.2,7.2,0,2.42,1.92,2.17,0.67
I1,14/02/16,Fiorentina,Inter,2,1,H,0,1,A,13,6,8,1,13,14,7,4,2,5,1,2,2.4,1.6,6.0,2.0,0.37,0.41,5.4,4.4,0,1.75,1.48,1.5,1.5
I1,14/02/16,Milan,Genoa,2,1,H,1,0,H,14,7,6,2,14,15,5,3,1,1,0,0,1.6,0.8,4.0,-2.0,0.3,0.25,4.6,2.4,0,1.59,1.24,1.67,1.17
I1,14/02/16,Palermo,Torino,1,3,A,1,2,A,18,20,5,8,12,22,9,3,1,2,0,0,1.2,1.0,-1.0,-2.0,0.47,0.24,3.8,4.2,2,1.07,1.32,1.0,1.0
I1,14/02/16,Sampdoria,Atalanta,0,0,D,0,0,D,10,9,2,2,10,15,7,6,2,4,0,0,0.8,0.8,-3.0,-1.0,0.44,0.21,3.6,3.8,1,1.26,1.13,1.67,1.17
I1,14/02/16,Udinese,Bologna,0,1,A,0,0,D,10,11,2,2,15,11,8,6,0,1,0,0,1.4,1.8,-6.0,1.0,0.14,0.27,4.2,3.0,2,1.32,0.96,1.5,0.75
I1,19/02/16,Bologna,Juventus,0,0,D,0,0,D,8,10,1,0,15,11,1,8,2,2,0,0,1.0,3.0,-1.0,12.0,0.4,0.39,4.0,7.6,1,0.96,2.42,0.0,3.0
I1,20/02/16,Inter,Sampdoria,3,1,H,1,0,H,6,19,3,3,16,11,7,7,3,2,0,0,1.4,0.8,0.0,-2.0,0.15,0.35,5.4,4.6,0,1.48,1.26,2.17,0.67
I1,20/02/16,Verona,Chievo,3,1,H,1,0,H,20,14,8,2,13,21,8,3,1,3,1,1,1.2,1.2,0.0,-4.0,0.23,0.4,6.2,2.0,0,1.05,1.09,1.0,1.75
I1,21/02/16,Atalanta,Fiorentina,2,3,A,0,0,D,13,15,5,8,13,13,4,2,3,2,1,0,0.6,1.0,-4.0,-2.0,0.18,0.42,3.4,2.4,2,1.13,1.75,0.0,3.0
